date,month,numerator,denominator,calc_value,org_code,name
2020-06-01,14,4249,8874,0.4788145143114717,03Q,NHS VALE OF YORK
2020-07-01,15,4516,9451,0.4778330335414242,03Q,NHS VALE OF YORK
2020-08-01,16,4254,8744,0.48650503202195794,03Q,NHS VALE OF YORK
2020-09-01,17,4815,9873,0.487693710118505,03Q,NHS VALE OF YORK
2020-10-01,18,4931,10406,0.4738612339035172,03Q,NHS VALE OF YORK
2020-11-01,19,4475,9524,0.46986560268794625,03Q,NHS VALE OF YORK
2020-12-01,20,4715,10104,0.4666468725257324,03Q,NHS VALE OF YORK
2021-01-01,21,4412,9469,0.46594149329390644,03Q,NHS VALE OF YORK
2021-02-01,22,3958,8644,0.45788986580286906,03Q,NHS VALE OF YORK
2021-03-01,23,4147,9200,0.4507608695652174,03Q,NHS VALE OF YORK
2021-04-01,24,4062,8880,0.4574324324324324,03Q,NHS VALE OF YORK
2021-05-01,25,4115,8870,0.46392333709131905,03Q,NHS VALE OF YORK
2021-06-01,26,4299,9193,0.4676384205373654,03Q,NHS VALE OF YORK
2021-07-01,27,4180,9077,0.4605045719951526,03Q,NHS VALE OF YORK
2021-08-01,28,4124,8985,0.45898720089037287,03Q,NHS VALE OF YORK
2021-09-01,29,4516,9631,0.468902502336206,03Q,NHS VALE OF YORK
2021-10-01,30,4442,9481,0.4685159793270752,03Q,NHS VALE OF YORK
2021-11-01,31,4674,9983,0.46819593308624663,03Q,NHS VALE OF YORK
2021-12-01,32,4700,10155,0.46282619399310687,03Q,NHS VALE OF YORK
2022-01-01,33,4243,9114,0.46554750932631117,03Q,NHS VALE OF YORK
2022-02-01,34,4002,8764,0.4566408032861707,03Q,NHS VALE OF YORK
2022-03-01,35,4297,9431,0.455625066270809,03Q,NHS VALE OF YORK
2022-04-01,36,4161,9077,0.45841136939517463,03Q,NHS VALE OF YORK
2022-05-01,37,4199,9128,0.46001314636283963,03Q,NHS VALE OF YORK
2022-06-01,38,4067,8795,0.46242183058555997,03Q,NHS VALE OF YORK
2022-07-01,39,4081,8980,0.4544543429844098,03Q,NHS VALE OF YORK
2022-08-01,40,4607,9963,0.46241092040550036,03Q,NHS VALE OF YORK
2022-09-01,41,3924,8582,0.45723607550687484,03Q,NHS VALE OF YORK
2022-10-01,42,4218,9334,0.45189629312191987,03Q,NHS VALE OF YORK
2022-11-01,43,4074,8981,0.45362431800467656,03Q,NHS VALE OF YORK
2022-12-01,44,4576,9929,0.46087219256722733,03Q,NHS VALE OF YORK
2023-01-01,45,4174,9214,0.45300629476883003,03Q,NHS VALE OF YORK
2023-02-01,46,3497,8013,0.436415824285536,03Q,NHS VALE OF YORK
2023-03-01,47,4077,9601,0.42464326632642435,03Q,NHS VALE OF YORK
2023-04-01,48,3706,8461,0.43800969152582436,03Q,NHS VALE OF YORK
2023-05-01,49,3819,8720,0.43795871559633026,03Q,NHS VALE OF YORK
2023-06-01,50,4092,9192,0.4451697127937337,03Q,NHS VALE OF YORK
2023-07-01,51,3786,8596,0.44043741275011633,03Q,NHS VALE OF YORK
2023-08-01,52,3832,8750,0.43794285714285713,03Q,NHS VALE OF YORK
2023-09-01,53,3617,8355,0.4329144225014961,03Q,NHS VALE OF YORK
2023-10-01,54,3958,9139,0.4330889594047489,03Q,NHS VALE OF YORK
2023-11-01,55,4279,9567,0.44726664576147174,03Q,NHS VALE OF YORK
2023-12-01,56,4182,9739,0.4294075367080809,03Q,NHS VALE OF YORK
2024-01-01,57,3986,9489,0.42006533881336283,03Q,NHS VALE OF YORK
2024-02-01,58,3471,8380,0.41420047732696896,03Q,NHS VALE OF YORK
2024-03-01,59,3461,8551,0.4047479826920828,03Q,NHS VALE OF YORK
2024-04-01,60,3698,9105,0.4061504667764964,03Q,NHS VALE OF YORK
2019-04-01,0,4087,7718,0.5295413319512827,02H,NHS WIGAN BOROUGH
2019-05-01,1,4315,8101,0.5326502900876435,02H,NHS WIGAN BOROUGH
2019-06-01,2,3912,7318,0.5345722875102487,02H,NHS WIGAN BOROUGH
2019-07-01,3,3999,7563,0.528758429194764,02H,NHS WIGAN BOROUGH
2019-08-01,4,4418,8330,0.5303721488595439,02H,NHS WIGAN BOROUGH
2019-09-01,5,4107,7728,0.531444099378882,02H,NHS WIGAN BOROUGH
2019-10-01,6,4583,8518,0.5380370979103076,02H,NHS WIGAN BOROUGH
2019-11-01,7,4477,8212,0.5451777886020458,02H,NHS WIGAN BOROUGH
2019-12-01,8,4634,8565,0.5410391126678342,02H,NHS WIGAN BOROUGH
2020-01-01,9,4576,8559,0.5346418974179227,02H,NHS WIGAN BOROUGH
2020-02-01,10,4094,7712,0.5308609958506224,02H,NHS WIGAN BOROUGH
2020-03-01,11,5839,10862,0.5375621432517032,02H,NHS WIGAN BOROUGH
2020-04-01,12,4559,8660,0.5264434180138569,02H,NHS WIGAN BOROUGH
2020-05-01,13,3821,7478,0.5109654987964697,02H,NHS WIGAN BOROUGH
2020-06-01,14,4019,7939,0.5062350421967502,02H,NHS WIGAN BOROUGH
2020-07-01,15,4154,8114,0.5119546462903624,02H,NHS WIGAN BOROUGH
2020-08-01,16,3755,7268,0.5166483214089158,02H,NHS WIGAN BOROUGH
2020-09-01,17,4259,8120,0.5245073891625616,02H,NHS WIGAN BOROUGH
2020-10-01,18,4362,8491,0.513720409845719,02H,NHS WIGAN BOROUGH
2020-11-01,19,3999,7835,0.5104020421186981,02H,NHS WIGAN BOROUGH
2020-12-01,20,4448,8611,0.5165486006271048,02H,NHS WIGAN BOROUGH
2021-01-01,21,4027,7953,0.5063498051049918,02H,NHS WIGAN BOROUGH
2021-02-01,22,3640,7182,0.50682261208577,02H,NHS WIGAN BOROUGH
2021-03-01,23,4137,8127,0.5090439276485789,02H,NHS WIGAN BOROUGH
2021-04-01,24,4029,7772,0.518399382398353,02H,NHS WIGAN BOROUGH
2021-05-01,25,3905,7581,0.5151035483445455,02H,NHS WIGAN BOROUGH
2021-06-01,26,4238,8131,0.5212151026933957,02H,NHS WIGAN BOROUGH
2021-07-01,27,4278,8326,0.5138121546961326,02H,NHS WIGAN BOROUGH
2021-08-01,28,3831,7381,0.5190353610621867,02H,NHS WIGAN BOROUGH
2021-09-01,29,4419,8562,0.5161177295024527,02H,NHS WIGAN BOROUGH
2021-10-01,30,4176,7851,0.5319067634696217,02H,NHS WIGAN BOROUGH
2021-11-01,31,4545,8703,0.5222337125129266,02H,NHS WIGAN BOROUGH
2021-12-01,32,4664,8855,0.5267080745341615,02H,NHS WIGAN BOROUGH
2022-01-01,33,4197,8102,0.5180202419155764,02H,NHS WIGAN BOROUGH
2022-02-01,34,3809,7303,0.5215664795289607,02H,NHS WIGAN BOROUGH
2022-03-01,35,4374,8505,0.5142857142857142,02H,NHS WIGAN BOROUGH
2022-04-01,36,4067,7884,0.5158548959918823,02H,NHS WIGAN BOROUGH
2022-05-01,37,3808,7486,0.508682874699439,02H,NHS WIGAN BOROUGH
2022-06-01,38,4774,9389,0.5084673554159123,02H,NHS WIGAN BOROUGH
2022-07-01,39,3883,7616,0.5098476890756303,02H,NHS WIGAN BOROUGH
2022-08-01,40,3949,8040,0.4911691542288557,02H,NHS WIGAN BOROUGH
2022-09-01,41,4162,8330,0.499639855942377,02H,NHS WIGAN BOROUGH
2022-10-01,42,3964,7839,0.5056767444827146,02H,NHS WIGAN BOROUGH
2022-11-01,43,4423,8672,0.5100322878228782,02H,NHS WIGAN BOROUGH
2022-12-01,44,4693,9099,0.5157709638421805,02H,NHS WIGAN BOROUGH
2023-01-01,45,4537,8779,0.516801458024832,02H,NHS WIGAN BOROUGH
2023-02-01,46,3812,7559,0.5042995105172642,02H,NHS WIGAN BOROUGH
2023-03-01,47,4247,8432,0.5036764705882353,02H,NHS WIGAN BOROUGH
2023-04-01,48,3792,7530,0.503585657370518,02H,NHS WIGAN BOROUGH
2023-05-01,49,3938,7955,0.4950345694531741,02H,NHS WIGAN BOROUGH
2023-06-01,50,4082,8135,0.5017824216349108,02H,NHS WIGAN BOROUGH
2023-07-01,51,3811,7723,0.49346109024990287,02H,NHS WIGAN BOROUGH
2023-08-01,52,3678,7605,0.483629191321499,02H,NHS WIGAN BOROUGH
2023-09-01,53,3671,7569,0.48500462412471923,02H,NHS WIGAN BOROUGH
2023-10-01,54,4161,8253,0.5041802980734278,02H,NHS WIGAN BOROUGH
2023-11-01,55,4428,8475,0.5224778761061947,02H,NHS WIGAN BOROUGH
2023-12-01,56,4446,8654,0.5137508666512596,02H,NHS WIGAN BOROUGH
2024-01-01,57,4316,8517,0.5067512034754021,02H,NHS WIGAN BOROUGH
2024-02-01,58,4137,8011,0.516414929471976,02H,NHS WIGAN BOROUGH
2024-03-01,59,3949,7811,0.5055690692612982,02H,NHS WIGAN BOROUGH
2024-04-01,60,4309,8529,0.5052174932582952,02H,NHS WIGAN BOROUGH
2019-04-01,0,21700,40095,0.5412146152886894,14L,NHS MANCHESTER
2019-05-01,1,22494,41786,0.5383142679366295,14L,NHS MANCHESTER
2019-06-01,2,20841,38563,0.5404403184399554,14L,NHS MANCHESTER
2019-07-01,3,22636,41794,0.5416088433746471,14L,NHS MANCHESTER
2019-08-01,4,22964,42638,0.5385806088465688,14L,NHS MANCHESTER
2019-09-01,5,22735,41352,0.5497920294060746,14L,NHS MANCHESTER
2019-10-01,6,24510,44845,0.5465492251087077,14L,NHS MANCHESTER
2019-11-01,7,23919,43561,0.5490920777759923,14L,NHS MANCHESTER
2019-12-01,8,24322,44512,0.5464144500359454,14L,NHS MANCHESTER
2020-01-01,9,24486,44955,0.544678011344678,14L,NHS MANCHESTER
2020-02-01,10,21336,39465,0.5406309388065375,14L,NHS MANCHESTER
2020-03-01,11,32264,58825,0.5484742881427964,14L,NHS MANCHESTER
2020-04-01,12,25486,47467,0.5369203867950365,14L,NHS MANCHESTER
2020-05-01,13,21955,41434,0.5298788434618912,14L,NHS MANCHESTER
2020-06-01,14,21748,41669,0.5219227723247498,14L,NHS MANCHESTER
2020-07-01,15,23333,44478,0.5245964296955798,14L,NHS MANCHESTER
2020-08-01,16,20939,39695,0.5274971658899106,14L,NHS MANCHESTER
2020-09-01,17,23997,44871,0.5347997593100221,14L,NHS MANCHESTER
2020-10-01,18,24258,45708,0.5307167235494881,14L,NHS MANCHESTER
2020-11-01,19,22636,42876,0.5279410392760518,14L,NHS MANCHESTER
2020-12-01,20,24029,45428,0.5289469049925156,14L,NHS MANCHESTER
2021-01-01,21,22652,43282,0.5233584399981517,14L,NHS MANCHESTER
2021-02-01,22,20802,39866,0.5217980233783174,14L,NHS MANCHESTER
2021-03-01,23,23564,45071,0.522819551374498,14L,NHS MANCHESTER
2021-04-01,24,22264,42592,0.5227272727272727,14L,NHS MANCHESTER
2021-05-01,25,20699,39386,0.5255420707865739,14L,NHS MANCHESTER
2021-06-01,26,23486,44668,0.5257902749171667,14L,NHS MANCHESTER
2021-07-01,27,22812,43193,0.528141133980043,14L,NHS MANCHESTER
2021-08-01,28,21321,40549,0.5258082813386273,14L,NHS MANCHESTER
2021-09-01,29,23983,45152,0.5311614103472715,14L,NHS MANCHESTER
2021-10-01,30,23853,44088,0.541031573217202,14L,NHS MANCHESTER
2021-11-01,31,24165,45172,0.5349552820331178,14L,NHS MANCHESTER
2021-12-01,32,25331,47703,0.5310148208708048,14L,NHS MANCHESTER
2022-01-01,33,23610,44819,0.526785515071733,14L,NHS MANCHESTER
2022-02-01,34,21035,40065,0.525021839510795,14L,NHS MANCHESTER
2022-03-01,35,24466,46722,0.523650528658876,14L,NHS MANCHESTER
2022-04-01,36,22172,42277,0.5244459162192209,14L,NHS MANCHESTER
2022-05-01,37,22979,43867,0.5238334055212347,14L,NHS MANCHESTER
2022-06-01,38,23403,44651,0.5241315983964525,14L,NHS MANCHESTER
2022-07-01,39,22848,43727,0.5225146934388364,14L,NHS MANCHESTER
2022-08-01,40,22710,43673,0.5200009158976943,14L,NHS MANCHESTER
2022-09-01,41,23374,44883,0.5207762404473855,14L,NHS MANCHESTER
2022-10-01,42,23867,45515,0.5243765791497309,14L,NHS MANCHESTER
2022-11-01,43,23371,44601,0.5240017039976682,14L,NHS MANCHESTER
2022-12-01,44,26009,48841,0.5325239040969677,14L,NHS MANCHESTER
2023-01-01,45,24231,46439,0.5217812614397381,14L,NHS MANCHESTER
2023-02-01,46,21595,41513,0.5201984920386385,14L,NHS MANCHESTER
2023-03-01,47,24437,47234,0.5173603760003387,14L,NHS MANCHESTER
2023-04-01,48,20885,40525,0.5153608883405305,14L,NHS MANCHESTER
2023-05-01,49,22994,44713,0.5142575984612976,14L,NHS MANCHESTER
2023-06-01,50,23293,44539,0.5229798603471115,14L,NHS MANCHESTER
2023-07-01,51,22685,44196,0.5132817449542945,14L,NHS MANCHESTER
2023-08-01,52,22629,44011,0.5141669128172502,14L,NHS MANCHESTER
2023-09-01,53,22765,43755,0.5202833961832933,14L,NHS MANCHESTER
2023-10-01,54,24424,46539,0.5248071509916414,14L,NHS MANCHESTER
2023-11-01,55,24730,47154,0.5244517962421004,14L,NHS MANCHESTER
2023-12-01,56,24406,46410,0.5258780435251024,14L,NHS MANCHESTER
2024-01-01,57,24508,46744,0.5243025842888926,14L,NHS MANCHESTER
2024-02-01,58,22392,43321,0.5168855751252279,14L,NHS MANCHESTER
2024-03-01,59,22405,43672,0.5130289430298589,14L,NHS MANCHESTER
2024-04-01,60,22557,44249,0.5097742321860381,14L,NHS MANCHESTER
2019-04-01,0,4820,8767,0.5497889814075511,03L,NHS ROTHERHAM
2019-05-01,1,5089,9392,0.541844122657581,03L,NHS ROTHERHAM
2019-06-01,2,4838,8814,0.548899478103018,03L,NHS ROTHERHAM
2019-07-01,3,4348,8037,0.5409978847828791,03L,NHS ROTHERHAM
2019-08-01,4,5730,10506,0.5454026270702456,03L,NHS ROTHERHAM
2019-09-01,5,4942,9126,0.5415296953758493,03L,NHS ROTHERHAM
2019-10-01,6,5228,9664,0.5409768211920529,03L,NHS ROTHERHAM
2019-11-01,7,5108,9312,0.5485395189003437,03L,NHS ROTHERHAM
2019-12-01,8,5315,9681,0.5490135316599525,03L,NHS ROTHERHAM
2020-01-01,9,5272,9644,0.5466611364579013,03L,NHS ROTHERHAM
2020-02-01,10,4729,8753,0.5402719067748201,03L,NHS ROTHERHAM
2020-03-01,11,6649,12154,0.5470626954089188,03L,NHS ROTHERHAM
2020-04-01,12,5563,10347,0.5376437614767565,03L,NHS ROTHERHAM
2020-05-01,13,4669,8794,0.5309301796679554,03L,NHS ROTHERHAM
2020-06-01,14,5174,9777,0.5292011864580137,03L,NHS ROTHERHAM
2020-07-01,15,5053,9520,0.5307773109243697,03L,NHS ROTHERHAM
2020-08-01,16,4554,8557,0.5321958630361108,03L,NHS ROTHERHAM
2020-09-01,17,5142,9525,0.5398425196850394,03L,NHS ROTHERHAM
2020-10-01,18,5273,9965,0.5291520321123934,03L,NHS ROTHERHAM
2020-11-01,19,4878,9257,0.5269525764286486,03L,NHS ROTHERHAM
2020-12-01,20,4686,8926,0.5249831951602061,03L,NHS ROTHERHAM
2021-01-01,21,4800,9174,0.5232177894048398,03L,NHS ROTHERHAM
2021-02-01,22,4385,8395,0.5223347230494342,03L,NHS ROTHERHAM
2021-03-01,23,5281,9938,0.5313946468102234,03L,NHS ROTHERHAM
2021-04-01,24,4876,9302,0.5241883465921308,03L,NHS ROTHERHAM
2021-05-01,25,4567,8603,0.5308613274439149,03L,NHS ROTHERHAM
2021-06-01,26,5010,9551,0.5245524028897498,03L,NHS ROTHERHAM
2021-07-01,27,4893,9279,0.5273197542838668,03L,NHS ROTHERHAM
2021-08-01,28,4642,8910,0.5209876543209877,03L,NHS ROTHERHAM
2021-09-01,29,4897,9324,0.5252037752037753,03L,NHS ROTHERHAM
2021-10-01,30,4771,9104,0.524055360281195,03L,NHS ROTHERHAM
2021-11-01,31,4975,9420,0.528131634819533,03L,NHS ROTHERHAM
2021-12-01,32,5285,10070,0.5248262164846077,03L,NHS ROTHERHAM
2022-01-01,33,4956,9385,0.5280767181672882,03L,NHS ROTHERHAM
2022-02-01,34,4459,8553,0.5213375423827896,03L,NHS ROTHERHAM
2022-03-01,35,5121,9580,0.5345511482254697,03L,NHS ROTHERHAM
2022-04-01,36,4741,9052,0.5237516570923553,03L,NHS ROTHERHAM
2022-05-01,37,4896,9458,0.5176570099386762,03L,NHS ROTHERHAM
2022-06-01,38,4736,9114,0.5196401141101602,03L,NHS ROTHERHAM
2022-07-01,39,4536,8777,0.5168052865443773,03L,NHS ROTHERHAM
2022-08-01,40,4688,9084,0.5160722148833113,03L,NHS ROTHERHAM
2022-09-01,41,4644,8913,0.5210366879838438,03L,NHS ROTHERHAM
2022-10-01,42,4811,9165,0.5249318057828696,03L,NHS ROTHERHAM
2022-11-01,43,4662,8999,0.5180575619513279,03L,NHS ROTHERHAM
2022-12-01,44,5326,10047,0.5301084900965463,03L,NHS ROTHERHAM
2023-01-01,45,5132,9778,0.5248517079157292,03L,NHS ROTHERHAM
2023-02-01,46,4312,8355,0.5160981448234591,03L,NHS ROTHERHAM
2023-03-01,47,4949,9719,0.5092087663339849,03L,NHS ROTHERHAM
2023-04-01,48,4241,8329,0.5091847760835635,03L,NHS ROTHERHAM
2023-05-01,49,4629,9131,0.5069543313985325,03L,NHS ROTHERHAM
2023-06-01,50,4612,9077,0.5080973890051779,03L,NHS ROTHERHAM
2023-07-01,51,4662,9238,0.5046546871617233,03L,NHS ROTHERHAM
2023-08-01,52,4422,8762,0.5046792969641635,03L,NHS ROTHERHAM
2023-09-01,53,4315,8687,0.49671923563946124,03L,NHS ROTHERHAM
2023-10-01,54,4421,8936,0.49474037600716203,03L,NHS ROTHERHAM
2023-11-01,55,4624,9438,0.4899343081161263,03L,NHS ROTHERHAM
2023-12-01,56,4520,8987,0.5029487036830979,03L,NHS ROTHERHAM
2024-01-01,57,4959,10498,0.4723756906077348,03L,NHS ROTHERHAM
2024-02-01,58,4357,8912,0.4888913824057451,03L,NHS ROTHERHAM
2024-03-01,59,4324,9043,0.47815990268716135,03L,NHS ROTHERHAM
2024-04-01,60,4318,8944,0.48278175313059035,03L,NHS ROTHERHAM
2019-04-01,0,1864,3800,0.4905263157894737,02M,NHS FYLDE AND WYRE
2019-05-01,1,1910,3973,0.48074502894538135,02M,NHS FYLDE AND WYRE
2019-06-01,2,1792,3820,0.46910994764397906,02M,NHS FYLDE AND WYRE
2019-07-01,3,1889,3950,0.47822784810126584,02M,NHS FYLDE AND WYRE
2019-08-01,4,1848,3874,0.4770263293753227,02M,NHS FYLDE AND WYRE
2019-09-01,5,1897,3971,0.4777134223117603,02M,NHS FYLDE AND WYRE
2019-10-01,6,2027,4215,0.48090154211150654,02M,NHS FYLDE AND WYRE
2019-11-01,7,1896,3960,0.47878787878787876,02M,NHS FYLDE AND WYRE
2019-12-01,8,1920,4050,0.4740740740740741,02M,NHS FYLDE AND WYRE
2020-01-01,9,2014,4209,0.4784984556901877,02M,NHS FYLDE AND WYRE
2020-02-01,10,1706,3624,0.4707505518763797,02M,NHS FYLDE AND WYRE
2020-03-01,11,2972,5879,0.5055281510460963,02M,NHS FYLDE AND WYRE
2020-04-01,12,2063,4309,0.47876537479693665,02M,NHS FYLDE AND WYRE
2020-05-01,13,1698,3709,0.4578053383661364,02M,NHS FYLDE AND WYRE
2020-06-01,14,1755,3763,0.46638320488971563,02M,NHS FYLDE AND WYRE
2020-07-01,15,1781,3902,0.4564325986673501,02M,NHS FYLDE AND WYRE
2020-08-01,16,1749,3701,0.4725749797352067,02M,NHS FYLDE AND WYRE
2020-09-01,17,1981,4113,0.4816435691709215,02M,NHS FYLDE AND WYRE
2020-10-01,18,1905,4083,0.4665686994856723,02M,NHS FYLDE AND WYRE
2020-11-01,19,1804,3859,0.46747862140450896,02M,NHS FYLDE AND WYRE
2020-12-01,20,1957,4285,0.45670945157526255,02M,NHS FYLDE AND WYRE
2021-01-01,21,1738,3815,0.45557011795543906,02M,NHS FYLDE AND WYRE
2021-02-01,22,1615,3566,0.45288839035333706,02M,NHS FYLDE AND WYRE
2021-03-01,23,1725,3882,0.44435857805255025,02M,NHS FYLDE AND WYRE
2021-04-01,24,1686,3660,0.460655737704918,02M,NHS FYLDE AND WYRE
2021-05-01,25,1546,3404,0.45417156286721505,02M,NHS FYLDE AND WYRE
2021-06-01,26,1887,4116,0.4584548104956268,02M,NHS FYLDE AND WYRE
2021-07-01,27,1713,3742,0.45777659005879207,02M,NHS FYLDE AND WYRE
2021-08-01,28,1718,3792,0.4530590717299578,02M,NHS FYLDE AND WYRE
2021-09-01,29,1927,4148,0.4645612343297975,02M,NHS FYLDE AND WYRE
2021-10-01,30,1836,3950,0.4648101265822785,02M,NHS FYLDE AND WYRE
2021-11-01,31,1910,4058,0.47067520946278957,02M,NHS FYLDE AND WYRE
2021-12-01,32,2069,4405,0.4696935300794552,02M,NHS FYLDE AND WYRE
2022-01-01,33,1826,3951,0.4621614781068084,02M,NHS FYLDE AND WYRE
2022-02-01,34,1639,3612,0.453765227021041,02M,NHS FYLDE AND WYRE
2022-03-01,35,1853,4029,0.459915611814346,02M,NHS FYLDE AND WYRE
2022-04-01,36,1704,3752,0.4541577825159915,02M,NHS FYLDE AND WYRE
2022-05-01,37,1785,3939,0.45316070068545317,02M,NHS FYLDE AND WYRE
2022-06-01,38,1763,3853,0.4575655333506359,02M,NHS FYLDE AND WYRE
2022-07-01,39,1742,3827,0.45518683041546903,02M,NHS FYLDE AND WYRE
2022-08-01,40,1818,4001,0.4543864033991502,02M,NHS FYLDE AND WYRE
2022-09-01,41,1693,3722,0.45486297689414296,02M,NHS FYLDE AND WYRE
2022-10-01,42,1785,3884,0.45957775489186403,02M,NHS FYLDE AND WYRE
2022-11-01,43,1788,3936,0.45426829268292684,02M,NHS FYLDE AND WYRE
2022-12-01,44,1928,4236,0.45514636449480644,02M,NHS FYLDE AND WYRE
2023-01-01,45,1886,4087,0.4614631759236604,02M,NHS FYLDE AND WYRE
2023-02-01,46,1583,3554,0.4454136184580754,02M,NHS FYLDE AND WYRE
2023-03-01,47,1760,4052,0.43435340572556763,02M,NHS FYLDE AND WYRE
2023-04-01,48,1615,3699,0.4366044876993782,02M,NHS FYLDE AND WYRE
2023-05-01,49,1650,3909,0.42210283960092093,02M,NHS FYLDE AND WYRE
2023-06-01,50,1632,3730,0.43753351206434316,02M,NHS FYLDE AND WYRE
2023-07-01,51,1529,3613,0.42319402158870745,02M,NHS FYLDE AND WYRE
2023-08-01,52,1770,4213,0.4201281746973653,02M,NHS FYLDE AND WYRE
2023-09-01,53,1617,3802,0.4253024723829563,02M,NHS FYLDE AND WYRE
2023-10-01,54,1697,3917,0.43323972427878477,02M,NHS FYLDE AND WYRE
2023-11-01,55,1742,4048,0.43033596837944665,02M,NHS FYLDE AND WYRE
2023-12-01,56,1767,4086,0.43245227606461084,02M,NHS FYLDE AND WYRE
2024-01-01,57,1832,4203,0.4358791339519391,02M,NHS FYLDE AND WYRE
2024-02-01,58,1577,3705,0.42564102564102563,02M,NHS FYLDE AND WYRE
2024-03-01,59,1730,3970,0.4357682619647355,02M,NHS FYLDE AND WYRE
2024-04-01,60,1785,4014,0.44469357249626307,02M,NHS FYLDE AND WYRE
2019-04-01,0,3609,6958,0.5186835297499282,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2019-05-01,1,3859,7351,0.5249625901237926,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2019-06-01,2,3634,7015,0.5180327868852459,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2019-07-01,3,3823,7338,0.5209866448623603,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2019-08-01,4,3760,7087,0.5305488923380838,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2019-09-01,5,3731,7083,0.5267542001976564,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2019-10-01,6,4061,7667,0.5296726229294378,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2019-11-01,7,3766,7337,0.5132888101403843,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2019-12-01,8,3992,7596,0.5255397577672459,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2020-01-01,9,4041,7770,0.5200772200772201,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2020-02-01,10,3412,6611,0.5161095144456209,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2020-03-01,11,5634,10596,0.5317100792751982,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2020-04-01,12,4048,7870,0.5143583227445997,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2020-05-01,13,3529,6994,0.5045753503002574,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2020-06-01,14,3601,7062,0.5099122061738884,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2020-07-01,15,3604,7200,0.5005555555555555,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2020-08-01,16,3272,6423,0.5094192744823292,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2020-09-01,17,3869,7611,0.5083431874917882,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2020-10-01,18,3790,7459,0.5081110068373776,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2020-11-01,19,3602,7135,0.5048353188507358,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2020-12-01,20,3950,7771,0.508300090078497,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2021-01-01,21,3755,7445,0.5043653458697113,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2021-02-01,22,3172,6331,0.5010266940451745,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2021-03-01,23,3563,7158,0.49776473875384186,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2021-04-01,24,3399,6806,0.4994122832794593,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2021-05-01,25,3428,6861,0.4996356216295001,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2021-06-01,26,3823,7466,0.5120546477364051,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2021-07-01,27,3976,7704,0.5160955347871236,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2021-08-01,28,3533,7084,0.498729531338227,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2021-09-01,29,3862,7560,0.5108465608465609,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2021-10-01,30,3708,7187,0.5159315430638653,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2021-11-01,31,4156,8118,0.5119487558511949,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2021-12-01,32,4399,8504,0.5172859830667921,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2022-01-01,33,3751,7426,0.5051171559385941,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2022-02-01,34,3545,6927,0.5117655550743467,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
2022-03-01,35,4089,8139,0.5023958717287136,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
